trade_id,timestamp,symbol,side,entry_price,quantity,leverage,risk_pct,reward_pct,stop_loss,take_profit,current_roe,drawdown,max_roe,trade_status,exit_price,exit_timestamp,actual_return_pct,notes
PT_BTCUSDT_0001,2025-07-19 22:50:23.210869,BTCUSDT,LONG,117850.2,0.80610809,100,5,15,117791.2749,118026.9753,0,0,0,OPEN,,,,🎯 Balanced Signal: LONG | R/R: 5.0%/15.0% | WR: 50.0%
PT_BTCUSDT_0002,2025-07-19 22:51:45.211016,BTCUSDT,SHORT,117878.3,0.80591593,100,5,15,117937.23915,117701.48255000002,0,0,0,OPEN,,,,🎯 Balanced Signal: SHORT | R/R: 5.0%/15.0% | WR: 50.0%
PT_BTCUSDT_0001,2025-07-19 22:50:23.210869,BTCUSDT,LONG,117850.2,0.80610809,100,5,15,117791.2749,118026.9753,0,0,0,CLOSED_LOSS,117781.1,2025-07-19 22:58:02.275201,-5.863375709162247,🎯 LONG | Stop Loss Hit | ❌ -5.86%
PT_BTCUSDT_0003,2025-07-19 22:58:02.733803,BTCUSDT,SHORT,117781.2,0.7592875,100,6.0,16.2,117851.86871999998,117590.39445600001,-5.863375709162244,0,0,OPEN,,,,🎯 Balanced Signal: SHORT | R/R: 6.0%/16.2% | WR: 50.0%
PT_BTCUSDT_0002,2025-07-19 22:51:45.211016,BTCUSDT,SHORT,117878.3,0.80591593,100,5,15,117937.23915,117701.48255000002,0,0,0,CLOSED_WIN,117800.0,2025-07-19 23:18:30.306945,6.642443944305517,🎯 SHORT | Session Ended | ✅ 6.64%
PT_BTCUSDT_0003,2025-07-19 22:58:02.733803,BTCUSDT,SHORT,117781.2,0.7592875,100,6.0,16.2,117851.86871999998,117590.39445600001,-5.863375709162244,0,0,CLOSED_LOSS,117800.0,2025-07-19 23:18:30.308428,-1.5961800355237432,🎯 SHORT | Session Ended | ❌ -1.60%
