trade_id,timestamp,symbol,side,entry_price,quantity,leverage,risk_pct,reward_pct,stop_loss,take_profit,current_roe,drawdown,max_roe,trade_status,exit_price,exit_timestamp,actual_return_pct,notes
PT_EPICUSDT_0001,2025-07-19 13:51:51.380841,EPICUSDT,SHORT,1.9081,5240.815471,10,10,30,1.927181,1.8508569999999998,0,0,0,OPEN,,,,Random SHORT signal generated
